job_key,date_key,technician_key,service_key,customer_key,status,first_time_fix,duration_min,revenue,cost
1449,20260317,12,2,37,Completed,1,183,361.66,195.82
1450,20260318,7,3,182,Completed,0,165,313.53,197.93
1451,20260318,7,4,228,Canceled,0,236,0.0,0.0
1452,20260318,6,7,58,Completed,1,165,460.62,226.47
1453,20260318,7,5,311,Completed,1,82,452.8,262.69
1454,20260318,5,1,371,Completed,1,128,162.78,108.94
1455,20260318,4,6,242,Completed,1,114,279.59,152.4
1456,20260318,5,6,142,Completed,0,208,286.77,180.46
1457,20260318,12,6,313,Completed,1,178,278.18,160.83
1458,20260318,1,5,31,Completed,1,76,380.35,255.63
1459,20260318,1,7,251,Completed,1,134,502.34,299.97
1460,20260318,9,5,357,Completed,0,93,411.55,207.15
1461,20260318,16,4,65,Completed,0,188,6903.76,4649.77
1462,20260318,13,5,101,Completed,1,73,392.09,223.13
1463,20260318,11,6,72,Completed,1,189,276.77,152.98
1464,20260318,7,2,52,Completed,1,153,317.42,185.84
1465,20260318,8,6,113,Completed,0,247,260.49,154.06
1466,20260319,12,7,37,Canceled,0,144,0.0,0.0
1467,20260319,14,1,64,Scheduled,0,139,0.0,0.0
1468,20260319,15,2,207,Completed,1,124,328.38,186.86
1469,20260319,9,4,21,Completed,1,135,5886.49,3284.17
1470,20260319,13,5,166,Completed,1,79,442.55,238.74
1471,20260319,11,2,173,Completed,0,216,356.81,198.0
1472,20260319,12,2,75,Completed,1,201,300.58,175.45
1473,20260319,10,1,387,Completed,1,143,161.26,103.88
1474,20260319,16,5,369,Completed,1,127,471.29,266.31
1475,20260319,4,6,268,Completed,0,181,289.79,172.71
1476,20260319,1,2,149,Completed,0,125,364.78,197.22
1477,20260319,14,1,374,Completed,1,30,156.49,90.23
1478,20260319,1,3,397,Completed,1,177,376.64,184.98
1479,20260320,10,1,137,Completed,0,85,154.32,99.19
1480,20260320,16,7,176,Completed,1,131,567.37,370.07
1481,20260320,10,6,200,Completed,1,170,252.06,168.19
1482,20260320,5,6,319,Scheduled,0,209,0.0,0.0
1483,20260320,6,3,354,Completed,1,118,391.79,260.54
1484,20260320,3,5,338,Canceled,0,97,0.0,0.0
1485,20260320,4,2,374,Completed,1,99,289.57,176.38
1486,20260320,2,2,383,Completed,0,236,314.75,187.4
1487,20260320,13,4,261,Canceled,0,188,0.0,0.0
1488,20260320,11,7,286,Scheduled,0,195,0.0,0.0
1489,20260320,6,6,201,Completed,1,155,293.42,166.34
1490,20260320,6,6,240,Completed,1,122,257.92,152.59
1491,20260320,2,7,254,Completed,1,157,470.81,214.99
1492,20260320,8,7,176,Completed,1,163,562.38,354.64
1493,20260320,11,7,180,Completed,0,270,454.26,308.43
1494,20260320,9,2,5,Completed,0,189,346.47,192.39
1495,20260321,14,4,3,Completed,1,126,6539.88,4122.62
1496,20260321,6,3,222,Scheduled,0,213,0.0,0.0
1497,20260321,2,2,312,Completed,1,143,303.71,160.38
1498,20260321,3,3,317,Completed,1,205,341.61,207.89
1499,20260321,10,6,307,Completed,1,263,272.53,181.64
1500,20260321,6,2,175,Completed,1,181,327.06,185.53
1501,20260322,15,3,217,Completed,1,166,312.36,142.41
1502,20260322,13,2,330,Completed,1,205,370.62,176.74
1503,20260322,6,5,51,Completed,1,125,446.35,253.55
1504,20260322,14,6,311,Completed,1,162,242.24,138.38
1505,20260322,11,3,123,Completed,0,243,310.61,211.17
1506,20260322,16,6,57,Canceled,0,198,0.0,0.0
1507,20260323,3,3,130,Completed,1,178,395.51,229.29
1508,20260323,14,2,211,Completed,0,244,342.29,157.37
1509,20260323,9,7,148,Completed,0,179,448.21,250.61
1510,20260323,12,6,311,Completed,0,156,248.47,147.35
1511,20260323,16,1,152,Completed,1,172,135.88,88.8
1512,20260323,9,6,397,Completed,0,159,297.67,186.16
1513,20260323,15,3,299,Completed,1,139,317.24,192.16
1514,20260323,15,4,33,Completed,0,189,7426.26,4663.95
1515,20260323,10,2,131,Completed,0,220,326.27,199.64
1516,20260324,3,3,92,Completed,0,132,396.19,234.54
1517,20260324,12,2,232,Completed,1,148,352.27,161.13
1518,20260324,5,4,93,Completed,1,160,6230.32,3436.04
1519,20260324,8,2,139,Completed,0,197,304.44,168.06
1520,20260324,3,3,156,Completed,1,160,336.26,201.23
1521,20260324,6,7,276,Canceled,0,157,0.0,0.0
1522,20260324,2,7,335,Completed,0,175,565.38,258.38
1523,20260324,13,6,182,Completed,0,229,254.65,128.62
1524,20260324,13,7,174,Scheduled,0,239,0.0,0.0
1525,20260324,13,2,355,Completed,0,143,373.13,201.98
1526,20260324,16,5,244,Completed,0,143,425.14,256.78
1527,20260324,2,7,296,Completed,1,202,486.84,247.57
1528,20260324,12,1,329,Completed,0,109,151.54,80.44
1529,20260324,5,4,263,Completed,0,138,6280.29,3735.11
1530,20260325,12,6,186,Completed,1,146,258.14,153.13
1531,20260325,5,7,135,Canceled,0,165,0.0,0.0
1532,20260325,2,7,236,Completed,1,239,476.64,292.26
1533,20260325,4,6,351,Completed,1,208,263.38,167.24
1534,20260325,2,1,305,Scheduled,0,107,0.0,0.0
1535,20260325,15,7,387,Completed,0,220,465.92,235.44
1536,20260325,2,3,304,Completed,1,158,379.34,200.76
1537,20260325,2,6,350,Completed,1,162,309.74,184.49
1538,20260325,6,4,336,Completed,1,179,6246.71,3403.84
1539,20260325,11,2,265,Completed,1,170,330.77,189.19
1540,20260325,13,1,220,Scheduled,0,106,0.0,0.0
1541,20260325,13,7,3,Completed,1,243,461.41,266.35
1542,20260325,4,3,90,Completed,1,122,319.44,211.14
1543,20260325,13,2,336,Scheduled,0,187,0.0,0.0
1544,20260325,15,5,245,Canceled,0,125,0.0,0.0
1545,20260325,11,1,156,Completed,1,78,177.2,103.57
1546,20260325,14,4,275,Canceled,0,138,0.0,0.0
1547,20260325,13,5,368,Completed,1,96,413.66,245.13
1548,20260325,5,2,123,Completed,1,163,346.09,175.66
1549,20260325,12,7,244,Completed,0,188,450.86,259.45
1550,20260326,13,3,174,Completed,1,214,385.37,223.9
1551,20260326,2,7,347,Completed,1,163,535.8,361.88
1552,20260326,5,7,111,Completed,1,179,563.76,368.44
1553,20260326,6,1,137,Completed,1,100,149.39,94.44
1554,20260326,16,2,247,Completed,0,156,377.41,215.94
1555,20260326,6,5,186,Scheduled,0,73,0.0,0.0
1556,20260326,10,6,233,Completed,1,147,299.18,143.94
1557,20260326,5,7,58,Completed,1,167,529.46,340.09
1558,20260326,2,4,167,Completed,0,191,6225.41,2815.46
1559,20260326,16,6,218,Completed,1,139,288.81,156.75
1560,20260326,11,3,295,Canceled,0,216,0.0,0.0
1561,20260327,15,7,65,Completed,0,188,557.16,301.68
1562,20260327,7,3,219,Completed,1,162,402.43,270.09
1563,20260327,4,2,112,Completed,0,122,374.28,195.25
1564,20260327,11,2,244,Completed,0,183,340.76,167.23
1565,20260327,2,3,49,Completed,0,179,310.92,145.65
1566,20260327,14,5,385,Completed,1,112,384.02,252.55
1567,20260327,12,4,142,Completed,1,192,7273.58,4103.06
1568,20260327,2,7,48,Canceled,0,171,0.0,0.0
1569,20260327,8,6,373,Scheduled,0,178,0.0,0.0
1570,20260327,2,7,388,Completed,1,205,477.07,237.33
1571,20260327,6,1,86,Completed,1,51,156.54,76.89
1572,20260327,2,1,319,Completed,1,151,174.28,99.71
1573,20260327,12,6,330,Completed,0,221,242.69,112.48
1574,20260327,15,1,374,Scheduled,0,138,0.0,0.0
1575,20260327,12,5,43,Completed,1,87,479.65,248.21
1576,20260328,8,1,80,Completed,1,100,171.21,110.02
1577,20260328,10,5,184,Completed,1,138,419.08,242.26
1578,20260328,2,3,360,Completed,1,164,406.84,268.68
1579,20260328,4,2,197,Canceled,0,204,0.0,0.0
1580,20260329,5,7,255,Completed,1,165,562.21,263.4
1581,20260329,7,4,59,Completed,0,159,5734.61,3865.86
1582,20260329,9,5,145,Completed,1,162,375.3,207.0
1583,20260330,8,2,277,Scheduled,0,226,0.0,0.0
1584,20260330,11,5,23,Completed,0,122,401.32,261.24
1585,20260330,10,3,171,Completed,1,117,308.88,192.28
1586,20260330,3,2,211,Canceled,0,189,0.0,0.0
1587,20260330,5,5,82,Scheduled,0,133,0.0,0.0
1588,20260330,13,1,229,Completed,1,131,173.44,99.28
1589,20260331,15,7,64,Completed,1,229,474.99,224.81
1590,20260331,14,1,398,Canceled,0,88,0.0,0.0
1591,20260331,15,2,301,Scheduled,0,151,0.0,0.0
1592,20260331,8,4,30,Completed,1,193,7129.84,4602.4
1593,20260331,2,4,107,Completed,1,178,6563.1,3765.52
1594,20260331,2,5,148,Canceled,0,140,0.0,0.0
1595,20260331,10,4,59,Scheduled,0,139,0.0,0.0
1596,20260331,12,6,233,Completed,0,186,279.87,182.92
1597,20260331,11,3,75,Completed,1,239,379.4,217.4
1598,20260331,16,3,238,Completed,0,226,405.12,253.64
1599,20260331,6,4,212,Completed,1,196,6374.51,3274.99
1600,20260331,11,2,86,Completed,0,192,368.87,172.58
1601,20260331,15,1,35,Completed,1,126,146.08,77.28
1602,20260331,7,3,149,Completed,1,192,340.76,155.53
1603,20260331,6,2,145,Completed,0,173,323.71,185.97
1604,20260331,15,7,1,Completed,1,170,543.45,251.2
1605,20260331,15,2,10,Completed,1,220,290.27,153.53
1606,20260331,9,1,57,Completed,0,138,138.24,84.6
1607,20260401,5,5,384,Completed,0,157,436.28,260.65
1608,20260401,1,7,167,Completed,0,157,516.81,287.43
1609,20260401,4,1,270,Completed,1,64,158.26,104.63
1610,20260401,5,3,45,Completed,1,205,318.18,175.5
1611,20260401,10,6,374,Completed,1,190,234.19,132.13
1612,20260401,1,3,325,Completed,1,209,313.8,158.88
1613,20260401,8,2,20,Completed,0,216,308.34,206.18
1614,20260401,2,4,368,Completed,1,144,6830.46,4376.34
1615,20260401,12,7,271,Completed,0,160,538.53,277.81
1616,20260401,4,2,250,Completed,1,192,344.86,211.32
1617,20260401,7,3,237,Completed,1,146,340.02,189.06
1618,20260401,1,1,336,Completed,1,93,146.12,80.57
1619,20260401,5,2,337,Completed,1,149,288.88,185.56
1620,20260402,16,4,337,Completed,1,200,5639.38,3350.99
1621,20260402,12,1,216,Completed,1,77,139.34,63.73
1622,20260402,8,5,332,Completed,1,93,373.23,231.02
1623,20260402,1,7,89,Completed,0,205,548.29,329.24
1624,20260402,10,4,19,Completed,1,217,6232.42,4197.69
1625,20260402,6,1,78,Completed,1,134,168.05,85.06
1626,20260402,9,3,17,Scheduled,0,178,0.0,0.0
1627,20260402,4,4,307,Completed,0,199,6235.29,2842.53
1628,20260402,4,1,194,Completed,0,131,177.07,82.53
1629,20260402,7,2,52,Completed,0,131,358.05,227.22
1630,20260402,4,1,182,Canceled,0,132,0.0,0.0
1631,20260402,1,1,109,Completed,0,88,178.35,97.78
1632,20260402,7,4,279,Completed,1,165,7294.12,4478.91
1633,20260402,1,1,160,Scheduled,0,79,0.0,0.0
1634,20260403,1,2,399,Completed,1,238,300.58,154.13
1635,20260403,13,3,370,Completed,1,194,396.67,264.68
1636,20260403,12,3,238,Completed,1,141,407.35,225.61
1637,20260403,14,4,81,Completed,0,224,7270.79,3660.0
1638,20260403,13,5,183,Canceled,0,110,0.0,0.0
1639,20260403,1,3,153,Completed,1,232,336.2,220.15
1640,20260403,14,1,32,Scheduled,0,111,0.0,0.0
1641,20260403,5,2,337,Canceled,0,216,0.0,0.0
1642,20260403,2,1,318,Completed,1,113,172.26,116.0
1643,20260403,15,3,104,Completed,0,170,307.43,141.29
1644,20260403,12,4,102,Completed,1,168,6859.36,3889.26
1645,20260403,14,7,44,Completed,1,257,487.91,274.61
1646,20260403,6,6,377,Completed,0,151,287.56,193.72
1647,20260403,11,6,41,Completed,0,195,281.58,166.03
1648,20260403,9,1,93,Completed,0,113,167.89,110.71
1649,20260404,6,1,257,Completed,1,67,139.01,91.03
1650,20260404,1,2,318,Completed,0,160,332.88,160.14
1651,20260404,1,5,9,Completed,1,93,432.33,243.69
1652,20260404,8,6,178,Completed,1,194,266.39,141.58
1653,20260404,11,2,199,Completed,1,133,321.82,178.79
1654,20260404,12,6,152,Completed,1,189,286.49,190.57
1655,20260404,12,1,319,Completed,1,54,171.42,105.38
1656,20260405,7,4,245,Completed,1,157,6093.98,4081.18
1657,20260405,12,7,175,Completed,0,175,479.03,322.63
1658,20260405,6,7,396,Completed,0,142,526.86,260.63
1659,20260405,6,5,301,Scheduled,0,89,0.0,0.0
1660,20260405,6,4,299,Completed,1,182,7295.26,4202.71
1661,20260406,16,7,353,Completed,1,200,494.78,288.96
1662,20260406,9,4,337,Completed,1,182,6221.41,3863.28
1663,20260406,7,1,142,Completed,0,84,160.59,73.81
1664,20260406,2,3,175,Completed,1,199,308.57,166.28
1665,20260406,12,5,329,Canceled,0,69,0.0,0.0
1666,20260406,14,5,307,Completed,1,81,388.11,185.9
1667,20260406,12,1,37,Completed,1,52,170.72,103.99
1668,20260406,11,2,194,Canceled,0,214,0.0,0.0
1669,20260406,8,6,83,Completed,1,170,259.51,135.47
1670,20260406,13,1,53,Completed,0,93,146.39,84.8
1671,20260406,16,7,66,Completed,0,179,455.45,224.98
1672,20260406,16,6,231,Scheduled,0,232,0.0,0.0
1673,20260406,16,3,149,Scheduled,0,206,0.0,0.0
1674,20260407,1,6,217,Completed,1,241,300.26,170.05
1675,20260407,2,1,154,Completed,0,87,147.96,76.94
1676,20260407,6,5,67,Completed,1,94,382.44,246.23
1677,20260407,3,6,36,Completed,1,172,288.06,177.66
1678,20260407,8,2,162,Canceled,0,162,0.0,0.0
1679,20260407,15,2,232,Completed,1,150,348.53,207.78
1680,20260407,5,6,37,Completed,1,227,251.66,119.9
1681,20260407,11,1,16,Scheduled,0,74,0.0,0.0
1682,20260407,8,2,214,Completed,1,181,310.5,201.1
1683,20260407,10,6,396,Scheduled,0,134,0.0,0.0
1684,20260407,2,7,121,Completed,1,167,490.04,254.31
1685,20260407,2,4,208,Completed,0,171,6086.77,3835.12
1686,20260407,5,5,125,Completed,1,109,473.65,238.72
1687,20260407,6,7,326,Completed,1,152,454.59,220.59
1688,20260407,16,6,112,Completed,1,234,286.19,178.97
1689,20260408,7,4,379,Completed,0,231,6735.22,3649.9
1690,20260408,15,2,64,Completed,1,178,338.19,228.37
1691,20260408,15,2,217,Completed,0,177,306.94,185.64
1692,20260408,8,1,389,Completed,1,131,170.51,93.0
1693,20260408,12,1,384,Completed,1,146,158.01,87.47
1694,20260408,7,4,108,Completed,1,201,6108.7,3001.58
1695,20260408,2,1,78,Completed,1,94,157.35,103.81
1696,20260408,1,5,141,Completed,0,122,421.1,230.36
1697,20260408,13,6,31,Completed,0,192,291.04,145.71
1698,20260408,3,6,385,Completed,1,198,256.69,142.88
1699,20260408,6,6,361,Completed,1,184,251.31,128.45
1700,20260408,6,1,307,Canceled,0,107,0.0,0.0
1701,20260408,2,2,136,Completed,1,154,290.04,188.53
1702,20260408,15,6,209,Completed,1,244,243.25,143.24
1703,20260408,16,4,355,Completed,1,149,6296.47,3770.51
1704,20260408,11,5,398,Completed,0,156,458.76,229.58
1705,20260408,12,3,391,Completed,1,216,391.79,217.61
1706,20260408,14,3,125,Completed,1,145,383.22,214.61
1707,20260408,1,6,238,Canceled,0,190,0.0,0.0
1708,20260408,4,1,14,Scheduled,0,122,0.0,0.0
1709,20260409,5,1,97,Completed,1,85,138.85,87.6
1710,20260409,10,1,348,Scheduled,0,153,0.0,0.0
1711,20260409,6,5,341,Scheduled,0,76,0.0,0.0
1712,20260409,15,5,70,Completed,1,99,460.67,208.9
1713,20260409,1,1,205,Completed,1,104,134.25,74.94
1714,20260409,14,1,350,Scheduled,0,132,0.0,0.0
1715,20260409,5,5,65,Scheduled,0,143,0.0,0.0
1716,20260409,1,2,340,Completed,1,111,309.31,164.71
1717,20260409,11,4,218,Scheduled,0,195,0.0,0.0
1718,20260409,8,2,263,Completed,0,167,374.87,219.11
1719,20260409,14,6,170,Completed,1,149,249.44,143.8
1720,20260410,14,6,399,Canceled,0,179,0.0,0.0
1721,20260410,16,6,9,Completed,0,174,295.11,154.65
1722,20260410,7,5,216,Scheduled,0,149,0.0,0.0
1723,20260410,5,2,102,Completed,1,128,314.64,169.3
1724,20260410,11,5,171,Completed,1,49,483.55,239.68
1725,20260410,6,4,194,Scheduled,0,206,0.0,0.0
1726,20260410,11,3,83,Completed,0,149,312.19,170.32
1727,20260410,16,2,188,Completed,0,222,326.38,150.83
1728,20260410,9,7,98,Completed,1,174,437.78,295.19
1729,20260410,7,5,48,Completed,1,140,421.58,218.04
1730,20260410,16,6,2,Completed,1,109,309.67,204.76
1731,20260410,14,2,212,Completed,1,120,315.69,211.19
1732,20260410,5,1,369,Completed,1,88,153.62,79.09
1733,20260410,10,6,369,Completed,1,135,297.04,146.66
1734,20260410,13,2,205,Completed,1,159,325.56,177.96
1735,20260410,5,4,96,Completed,0,170,6180.06,4191.5
1736,20260411,16,6,367,Completed,0,156,293.54,198.81
1737,20260411,14,5,380,Completed,1,138,418.61,229.86
1738,20260411,5,7,223,Completed,1,173,566.54,268.86
1739,20260412,11,1,334,Completed,0,152,166.34,77.22
1740,20260412,5,1,48,Completed,0,98,173.44,116.45
1741,20260412,11,1,121,Completed,1,121,151.99,74.15
1742,20260412,7,3,98,Canceled,0,142,0.0,0.0
1743,20260412,10,7,145,Completed,1,136,509.62,299.95
1744,20260413,8,2,100,Canceled,0,153,0.0,0.0
1745,20260413,7,3,98,Completed,0,190,390.24,244.08
1746,20260413,3,6,35,Completed,1,192,290.88,156.23
1747,20260413,3,3,73,Completed,1,201,313.73,205.66
1748,20260413,6,1,282,Completed,1,99,136.16,84.45
1749,20260413,9,4,32,Completed,1,210,6207.56,3680.67
1750,20260413,7,4,242,Scheduled,0,127,0.0,0.0
1751,20260413,15,4,353,Completed,1,170,6845.03,4346.83
1752,20260413,4,7,330,Completed,1,179,535.48,255.1
1753,20260413,1,4,376,Completed,1,162,7320.21,3424.18
1754,20260413,12,3,363,Completed,0,140,347.88,182.05
1755,20260414,10,6,135,Completed,1,160,234.2,144.66
1756,20260414,16,6,383,Completed,1,205,240.57,132.65
1757,20260414,11,2,146,Completed,0,138,376.5,218.97
1758,20260414,16,7,150,Completed,0,197,448.28,235.26
1759,20260414,1,5,248,Completed,0,111,485.24,279.94
1760,20260414,7,4,262,Completed,0,200,5869.22,2866.18
1761,20260414,4,1,101,Completed,1,37,162.07,107.47
1762,20260414,6,7,135,Completed,1,194,543.13,245.82
1763,20260414,13,4,212,Completed,0,145,7003.77,3355.81
1764,20260414,7,4,303,Completed,1,203,6217.96,2960.6
1765,20260414,7,7,339,Completed,0,211,449.22,263.71
1766,20260414,15,1,69,Scheduled,0,147,0.0,0.0
1767,20260414,1,6,362,Completed,1,134,237.24,117.78
1768,20260414,2,4,399,Completed,1,218,5635.5,2638.07
1769,20260414,11,1,286,Scheduled,0,91,0.0,0.0
1770,20260414,10,2,372,Completed,1,173,327.3,217.03
1771,20260414,3,6,219,Completed,1,212,255.69,151.35
1772,20260414,3,4,92,Scheduled,0,177,0.0,0.0
1773,20260415,3,1,339,Scheduled,0,83,0.0,0.0
1774,20260415,12,7,218,Completed,1,189,563.91,282.11
1775,20260415,4,5,284,Scheduled,0,116,0.0,0.0
1776,20260415,10,4,238,Completed,1,161,5874.42,3080.39
1777,20260415,8,4,12,Completed,1,133,6616.22,3174.25
1778,20260415,16,5,124,Completed,0,93,405.6,268.23
1779,20260415,11,5,350,Completed,0,99,406.53,272.14
1780,20260415,16,1,201,Completed,1,97,149.01,70.57
1781,20260415,13,5,93,Canceled,0,55,0.0,0.0
1782,20260415,13,5,20,Completed,1,134,404.34,205.95
1783,20260415,4,7,90,Completed,0,155,476.47,223.66
1784,20260415,11,5,151,Completed,0,130,433.78,278.35
1785,20260415,1,6,368,Completed,1,188,245.22,128.58
1786,20260415,4,7,174,Completed,0,183,450.63,286.74
1787,20260415,6,3,244,Completed,1,171,319.53,206.64
1788,20260415,4,4,83,Scheduled,0,120,0.0,0.0
1789,20260415,10,1,119,Completed,1,147,145.12,81.92
1790,20260415,2,6,127,Completed,0,121,239.0,129.7
1791,20260415,15,6,254,Completed,0,226,257.52,155.04
1792,20260415,2,5,58,Scheduled,0,112,0.0,0.0
1793,20260415,5,2,77,Completed,1,165,337.39,212.88
1794,20260415,5,7,341,Completed,1,182,501.77,273.03
1795,20260416,7,2,265,Scheduled,0,161,0.0,0.0
1796,20260416,14,7,293,Completed,1,189,490.0,244.78
1797,20260416,9,6,371,Completed,0,223,291.22,174.73
1798,20260416,11,5,242,Scheduled,0,115,0.0,0.0
1799,20260416,6,3,34,Completed,1,219,368.37,199.61
1800,20260416,11,3,166,Scheduled,0,167,0.0,0.0
1801,20260416,2,4,68,Completed,0,197,6181.08,3825.99
1802,20260416,4,5,316,Completed,1,98,413.91,232.3
1803,20260416,14,7,328,Completed,1,182,502.88,243.97
1804,20260417,4,3,90,Completed,0,207,352.11,229.67
1805,20260417,12,4,96,Completed,0,124,6284.91,2900.79
1806,20260417,13,6,204,Completed,0,138,289.08,166.32
1807,20260417,10,7,73,Completed,1,201,435.24,216.85
1808,20260417,10,1,332,Completed,1,104,164.78,84.99
1809,20260417,10,1,116,Completed,1,87,135.23,63.68
1810,20260417,7,6,47,Completed,0,184,236.17,158.09
1811,20260417,3,2,83,Completed,1,196,375.16,241.8
1812,20260417,2,3,343,Completed,1,227,383.12,181.87
1813,20260417,10,6,315,Completed,1,186,246.46,124.94
1814,20260417,6,7,140,Completed,0,185,556.53,358.02
1815,20260417,14,3,292,Completed,0,178,344.13,205.72
1816,20260417,4,2,84,Canceled,0,213,0.0,0.0
1817,20260418,14,3,265,Completed,1,154,339.78,169.74
1818,20260418,13,6,114,Scheduled,0,139,0.0,0.0
1819,20260418,2,1,171,Completed,1,137,148.5,79.36
1820,20260418,15,1,44,Scheduled,0,82,0.0,0.0
1821,20260418,4,7,168,Canceled,0,120,0.0,0.0
1822,20260418,2,7,133,Completed,1,232,444.45,250.67
1823,20260419,11,3,257,Completed,1,160,359.62,194.02
1824,20260419,1,4,96,Completed,1,208,7172.69,4597.07
1825,20260420,11,5,173,Completed,0,66,441.55,236.44
1826,20260420,10,2,389,Completed,1,148,313.01,147.56
1827,20260420,6,2,4,Completed,0,218,340.01,195.78
1828,20260420,11,6,140,Completed,0,223,235.16,153.41
1829,20260420,3,5,143,Completed,1,140,446.04,274.62
1830,20260420,11,5,159,Scheduled,0,91,0.0,0.0
1831,20260420,16,7,175,Completed,1,133,501.55,251.05
1832,20260420,6,6,328,Completed,1,184,256.68,120.45
1833,20260420,5,7,344,Completed,0,210,541.27,345.76
1834,20260420,6,4,318,Completed,0,165,7147.11,4119.27
1835,20260420,12,7,350,Completed,1,190,564.06,364.71
1836,20260420,6,6,232,Completed,1,161,270.93,170.72
1837,20260420,2,4,269,Completed,1,121,7160.49,3671.44
1838,20260420,15,6,352,Scheduled,0,133,0.0,0.0
1839,20260420,7,5,335,Completed,1,133,384.65,193.16
1840,20260420,14,1,172,Completed,1,165,138.65,88.03
1841,20260420,14,6,101,Scheduled,0,156,0.0,0.0
1842,20260420,8,3,273,Completed,0,184,344.04,209.21
1843,20260420,14,1,333,Completed,1,133,149.49,76.01
1844,20260420,16,7,97,Scheduled,0,159,0.0,0.0
1845,20260421,3,1,371,Completed,1,139,173.79,98.62
1846,20260421,6,2,192,Completed,1,146,374.11,243.36
1847,20260421,8,7,139,Completed,0,187,550.27,339.7
1848,20260421,9,4,380,Completed,1,159,6903.47,3286.38
1849,20260421,13,5,159,Completed,1,58,413.88,224.13
1850,20260421,3,4,174,Scheduled,0,147,0.0,0.0
1851,20260421,8,7,114,Canceled,0,160,0.0,0.0
1852,20260421,13,4,193,Canceled,0,191,0.0,0.0
1853,20260421,12,7,280,Completed,1,140,548.39,288.98
1854,20260421,9,1,288,Canceled,0,111,0.0,0.0
1855,20260421,13,7,228,Completed,1,174,513.19,293.46
1856,20260421,14,2,123,Scheduled,0,182,0.0,0.0
1857,20260421,16,2,297,Completed,1,226,303.97,194.3
1858,20260421,10,3,287,Completed,1,187,343.36,155.0
1859,20260421,16,7,316,Scheduled,0,142,0.0,0.0
1860,20260421,11,4,10,Completed,1,106,6184.28,4067.68
1861,20260422,4,3,165,Completed,1,229,334.31,188.84
1862,20260422,8,7,241,Scheduled,0,139,0.0,0.0
1863,20260422,16,3,177,Completed,0,261,378.62,212.57
1864,20260422,15,7,230,Completed,0,200,471.93,257.86
1865,20260422,10,7,29,Completed,1,189,440.01,236.97
1866,20260422,9,5,229,Completed,1,105,486.43,295.84
1867,20260422,9,4,192,Completed,0,140,7355.48,3462.67
1868,20260422,2,6,225,Scheduled,0,198,0.0,0.0
1869,20260422,12,1,220,Completed,0,78,145.06,78.93
1870,20260422,15,4,34,Completed,0,231,6677.58,3670.86
1871,20260422,6,7,176,Completed,0,218,522.54,290.84
1872,20260422,4,6,73,Canceled,0,186,0.0,0.0
1873,20260422,12,2,384,Completed,1,169,336.74,226.64
1874,20260422,3,7,172,Completed,1,162,562.61,276.29
1875,20260423,9,2,13,Completed,1,223,309.51,189.94
1876,20260423,2,4,393,Completed,0,187,7207.77,3857.53
1877,20260423,4,1,360,Completed,0,133,137.17,85.38
1878,20260423,13,6,181,Completed,1,183,306.53,139.44
1879,20260423,1,3,151,Completed,1,142,321.3,204.52
1880,20260423,2,1,295,Canceled,0,106,0.0,0.0
1881,20260423,5,3,254,Completed,0,101,332.39,201.13
1882,20260423,10,5,197,Completed,1,121,463.39,215.84
1883,20260423,6,4,344,Completed,1,229,7290.33,4445.3
1884,20260423,14,4,79,Completed,1,186,6792.02,3905.18
1885,20260423,11,5,168,Completed,1,122,385.5,207.77
1886,20260423,12,3,283,Completed,1,117,388.43,261.07
1887,20260424,4,2,223,Completed,1,176,331.43,156.98
1888,20260424,15,4,327,Completed,1,169,7423.52,4344.55
1889,20260424,10,3,267,Completed,1,152,315.09,190.45
1890,20260424,10,7,293,Completed,1,120,489.69,229.4
1891,20260424,11,1,392,Completed,1,82,156.18,78.09
1892,20260424,11,7,249,Completed,0,164,470.88,290.61
1893,20260424,3,1,287,Completed,1,119,153.39,73.02
1894,20260424,1,2,327,Completed,1,218,288.04,134.63
1895,20260424,14,2,144,Completed,1,158,298.79,179.13
1896,20260424,15,4,4,Completed,0,250,5867.45,3366.32
1897,20260424,11,6,70,Completed,0,169,293.98,170.62
1898,20260424,6,2,59,Completed,1,170,357.71,167.42
1899,20260424,4,2,302,Completed,1,207,360.83,167.47
1900,20260424,8,5,303,Completed,0,69,450.2,244.92
1901,20260424,9,4,204,Completed,0,122,5921.73,3775.62
1902,20260424,16,3,61,Completed,1,149,317.13,188.48
1903,20260424,16,7,345,Completed,1,180,453.82,260.75
1904,20260425,4,4,270,Completed,1,155,5905.87,3105.5
1905,20260425,9,3,398,Completed,0,206,372.95,172.78
1906,20260425,1,2,139,Completed,1,224,288.18,194.66
1907,20260425,5,1,28,Completed,0,58,146.15,66.25
1908,20260425,12,2,21,Completed,1,106,339.18,183.2
1909,20260426,16,2,218,Completed,0,172,382.01,236.87
1910,20260426,14,6,165,Canceled,0,196,0.0,0.0
1911,20260426,1,5,135,Completed,1,114,420.05,236.82
1912,20260427,5,5,149,Completed,1,106,461.76,273.18
1913,20260427,1,2,192,Completed,1,171,344.15,232.06
1914,20260427,16,1,101,Completed,1,114,153.6,88.92
1915,20260427,7,5,342,Completed,1,117,418.64,246.0
1916,20260427,13,6,335,Canceled,0,216,0.0,0.0
1917,20260427,9,4,300,Completed,1,153,5603.03,3789.33
1918,20260427,4,7,356,Completed,1,168,432.11,230.89
1919,20260427,1,7,63,Scheduled,0,192,0.0,0.0
1920,20260427,8,6,377,Completed,1,132,293.9,143.55
